Dia	Mês	Ano	Hora	Velocidade 	Direção	Temperatura	Umidade 	Pressão
14	12	2015	13	10.04333333	97.95633964	25.5	84.47972973	1021.872333
14	12	2015	14	9.957777786	91.46449579	25.24	88.43165468	1021.399333
14	12	2015	15	9.927777746	88.90456893	25.41463415	86.38823529	1021.006667
14	12	2015	16	8.67777778	90.06791061	25.24137931	84.90963855	1021.002667
14	12	2015	17	7.916666704	90.02372656	25.43589744	86.52	1021.144667
14	12	2015	18	7.661666685	85.66377723	25.18421053	89.27848101	1021.311333
14	12	2015	19	8.475555571	79.16262424	25.13636364	87.37681159	1021.376833
14	12	2015	20	8.89111112	75.47244876	25.38461538	87.46078431	1021.508333
14	12	2015	21	7.775000011	80.04812571	25.28571429	88.32222222	1021.898833
14	12	2015	22	7.985555591	82.15734456	25.17948718	89.05405405	1021.991379
14	12	2015	23	7.206666671	73.41897725	24.80327869	91.28915663	1021.8235
15	12	2015	0	6.42444445	67.85952667	24.54545455	90.6	1021.547333
15	12	2015	1	7.153333341	61.12659754	24.11650485	93.00588235	1021.342167
15	12	2015	2	7.087222237	47.67234872	23.3442623	90.8125	1021.312167
15	12	2015	3	5.783888857	44.9486781	23.97385621	89.07222222	1021.491667
15	12	2015	4	5.622777761	53.3649144	24.33333333	90.14666667	1021.650667
15	12	2015	5	5.505797117	60.83787402	24.33333333	91.46666667	1022.123212
15	12	2015	6	4.57111109	57.19920094	24.08333333	92.26086957	1022.7085
15	12	2015	7	5.480555561	65.51386759	24.47826087	90.83783784	1023.014667
15	12	2015	8	5.925555566	75.37954511	25.26027397	83.44525547	1023.0745
15	12	2015	9	5.647777784	96.51296158	26	84.51408451	1023.2925
